"Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zonificacion","TipoProteccion","ANP","BuzoMonitor","HoraInicial","HoraFinal","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Abundancia"
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,12.5,12.5,NA,NA,NA,8,"Chama","sp.","Chama sp.",1
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"Pharia","pyramidata","Pharia pyramidata",2
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"Phataria","unifascialis","Phataria unifascialis",7
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"ND","sp.","Gorgoniidae sp.",11
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"Antipathes","galapagensis","Antipathes galapagensis",5
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"Eucidaris","thouarsii","Eucidaris thouarsii",2
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"Isostichopus","fuscus","Isostichopus fuscus",1
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"Pharia","pyramidata","Pharia pyramidata",1
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"Phataria","unifascialis","Phataria unifascialis",3
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"ND","sp.","Gorgoniidae sp.",6
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"Pharia","pyramidata","Pharia pyramidata",1
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"Phataria","unifascialis","Phataria unifascialis",5
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"Eucidaris","thouarsii","Eucidaris thouarsii",3
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,13,13,NA,NA,NA,5,"Isostichopus","fuscus","Isostichopus fuscus",1
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Pharia","pyramidata","Pharia pyramidata",1
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"ND","sp.","Gorgoniidae sp.",10
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Antipathes","galapagensis","Antipathes galapagensis",3
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Eucidaris","thouarsii","Eucidaris thouarsii",22
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Diadema","mexucanum","Diadema mexicanum",4
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Hexaplex","princeps","Hexaplex princeps",6
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Hyotissa","hyotis","Hyotissa hyotis",5
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Chama","sp.","Chama sp.",3
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"ND","sp.","Gorgoniidae sp.",3
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Eucidaris","thouarsii","Eucidaris thouarsii",9
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Diadema","mexucanum","Diadema mexicanum",3
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Pharia","pyramidata","Pharia pyramidata",1
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Phataria","unifascialis","Phataria unifascialis",1
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"ND","sp.","Gorgoniidae sp.",5
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Eucidaris","thouarsii","Eucidaris thouarsii",7
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Diadema","mexucanum","Diadema mexicanum",2
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Centrostephanus ","coronatus","Centrostephanus coronatus",1
1,11,2007,"Sonora","Bahia de Kino","Arroyo del Cartelón",28.38863,-112.30396,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,13,13,NA,NA,NA,1,"Isostichopus","fuscus","Isostichopus fuscus",1
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Pharia","pyramidata","Pharia pyramidata",1
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Phataria","unifascialis","Phataria unifascialis",3
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"ND","sp.","Gorgoniidae sp.",6
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Eucidaris","thouarsii","Eucidaris thouarsii",9
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Tripneustes","depressus","Tripneustes depressus",18
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Pharia","pyramidata","Pharia pyramidata",4
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Phataria","unifascialis","Phataria unifascialis",1
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"ND","sp.","Gorgoniidae sp.",5
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Eucidaris","thouarsii","Eucidaris thouarsii",7
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Tripneustes","depressus","Tripneustes depressus",13
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Pharia","pyramidata","Pharia pyramidata",3
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Phataria","unifascialis","Phataria unifascialis",6
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"ND","sp.","Gorgoniidae sp.",2
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Eucidaris","thouarsii","Eucidaris thouarsii",8
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Tripneustes","depressus","Tripneustes depressus",12
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Diadema","mexucanum","Diadema mexicanum",1
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Phataria","unifascialis","Phataria unifascialis",11
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"ND","sp.","Gorgoniidae sp.",20
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Eucidaris","thouarsii","Eucidaris thouarsii",7
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Tripneustes","depressus","Tripneustes depressus",12
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Diadema","mexucanum","Diadema mexicanum",6
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Pteria","sterna","Pteria sterna",1
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Acanthaster","planci","Acanthaster planci",1
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Mithrodia","bradleyi","Mithrodia bradleyi",1
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Phataria","unifascialis","Phataria unifascialis",8
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"ND","sp.","Gorgoniidae sp.",10
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Eucidaris","thouarsii","Eucidaris thouarsii",6
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Tripneustes","depressus","Tripneustes depressus",6
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Phataria","unifascialis","Phataria unifascialis",4
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"ND","sp.","Gorgoniidae sp.",7
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Eucidaris","thouarsii","Eucidaris thouarsii",5
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Noé Bustamante",NA,NA,5,5,NA,NA,NA,6,"Tripneustes","depressus","Tripneustes depressus",6
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Phataria","unifascialis","Phataria unifascialis",11
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"ND","sp.","Gorgoniidae sp.",9
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Eucidaris","thouarsii","Eucidaris thouarsii",4
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Tripneustes","depressus","Tripneustes depressus",7
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Phataria","unifascialis","Phataria unifascialis",3
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"ND","sp.","Gorgoniidae sp.",4
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Eucidaris","thouarsii","Eucidaris thouarsii",8
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Tripneustes","depressus","Tripneustes depressus",3
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Mithrodia","bradleyi","Mithrodia bradleyi",1
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Pharia","pyramidata","Pharia pyramidata",1
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Phataria","unifascialis","Phataria unifascialis",6
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Echinaster","tenuispinus","Echinaster (Othilia) tenuispinus",1
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"ND","sp.","Gorgoniidae sp.",3
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Eucidaris","thouarsii","Eucidaris thouarsii",2
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Tripneustes","depressus","Tripneustes depressus",6
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Ulises Becerra",NA,NA,5,5,NA,NA,NA,7,"Mithrodia","bradleyi","Mithrodia bradleyi",1
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Flaviano Pelayo",NA,NA,5,5,NA,NA,NA,5,"Pharia","pyramidata","Pharia pyramidata",3
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Flaviano Pelayo",NA,NA,5,5,NA,NA,NA,5,"Phataria","unifascialis","Phataria unifascialis",3
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Flaviano Pelayo",NA,NA,5,5,NA,NA,NA,5,"ND","sp.","Gorgoniidae sp.",10
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Flaviano Pelayo",NA,NA,5,5,NA,NA,NA,5,"Eucidaris","thouarsii","Eucidaris thouarsii",2
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Flaviano Pelayo",NA,NA,5,5,NA,NA,NA,5,"Tripneustes","depressus","Tripneustes depressus",11
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Flaviano Pelayo",NA,NA,5,5,NA,NA,NA,5,"Pteria","sterna","Pteria sterna",1
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Flaviano Pelayo",NA,NA,5,5,NA,NA,NA,5,"Pharia","pyramidata","Pharia pyramidata",2
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Flaviano Pelayo",NA,NA,5,5,NA,NA,NA,5,"Phataria","unifascialis","Phataria unifascialis",3
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Flaviano Pelayo",NA,NA,5,5,NA,NA,NA,5,"ND","sp.","Gorgoniidae sp.",2
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Flaviano Pelayo",NA,NA,5,5,NA,NA,NA,5,"Tripneustes","depressus","Tripneustes depressus",3
2,11,2007,"Sonora","Bahia de Kino","Los Morritos",28.37056,-112.2995,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Flaviano Pelayo",NA,NA,5,5,NA,NA,NA,5,"Pharia","pyramidata","Pharia pyramidata",1
